"","x","V1","V2","V3","V4","widthsy","frame","file","peakNum","maxL"
"6849",287,0.164164961815723,56,51,95,44,17,190,2,110
"6850",288,0.551305171260522,20,5,52,47,17,190,2,110
"6851",288,0.155478762508326,56,52,95,43,17,190,2,110
"6852",289,0.407392177648157,20,5,111,106,17,190,2,110
"6853",290,0.346868022710663,21,5,111,106,17,190,2,110
"6854",291,0.310317929137251,21,5,36,31,17,190,2,110
"6855",291,0.225506673412834,38,36,111,75,17,190,2,110
"6856",292,0.286602012001909,21,5,111,106,17,190,2,110
"6857",293,0.267113880509352,21,5,111,106,17,190,2,110
"6858",294,0.256039763570055,20,4,35,31,17,190,2,110
"6859",294,0.201289614943682,39,35,111,76,17,190,2,110
"6860",295,0.244224615797603,20,4,35,31,17,190,2,110
"6861",295,0.194668041105554,40,35,111,76,17,190,2,110
"6862",296,0.243760453377422,20,4,39,35,17,190,2,110
"6863",296,0.190469313687196,41,39,111,72,17,190,2,110
"6864",297,0.238364348739579,19,1,34,33,17,190,2,110
"6865",297,0.188707820841343,38,34,91,57,17,190,2,110
"6866",298,0.244561548232516,18,1,35,34,17,190,2,110
"6867",298,0.187940943094811,37,35,91,56,17,190,2,110
"6868",299,0.26018114258124,17,1,91,90,17,190,2,110
"6869",300,0.274147108604268,16,1,91,90,17,190,2,110
"6870",301,0.271767938215756,16,1,35,34,17,190,2,110
"6871",301,0.201675062148099,37,35,91,56,17,190,2,110
"6872",302,0.253177719202707,17,1,34,33,17,190,2,110
"6873",302,0.197762449303577,37,34,91,57,17,190,2,110
"6874",303,0.230333531155599,19,1,36,35,17,190,2,110
"6875",303,0.18429124120277,37,36,91,55,17,190,2,110
"6876",304,0.215380269027605,21,1,35,34,17,190,2,110
"6877",304,0.174148686438712,37,35,91,56,17,190,2,110
"6878",305,0.192953817249637,21,1,111,110,17,190,2,110
"6879",306,0.185143859900772,21,1,39,38,17,190,2,110
"6880",306,0.149254474763243,41,39,111,72,17,190,2,110
"6881",307,0.173514221547771,22,1,38,37,17,190,2,110
"6882",307,0.141352706013423,41,38,111,73,17,190,2,110
"6883",308,0.165659829770339,22,1,39,38,17,190,2,110
"6884",308,0.133390101991186,42,39,111,72,17,190,2,110
"6885",309,0.161798888875569,22,1,111,110,17,190,2,110
"6886",310,0.157589521888874,22,1,41,40,17,190,2,110
"6887",310,0.122415436703549,45,41,64,23,17,190,2,110
"6888",310,0.104067110350364,67,64,111,47,17,190,2,110
"6889",311,0.152242806909822,23,2,41,39,17,190,2,110
"6890",311,0.121708848822484,45,41,63,22,17,190,2,110
"6891",311,0.103023782344952,68,63,111,48,17,190,2,110
"6892",312,0.147231908646981,23,1,41,40,17,190,2,110
"6893",312,0.120296469069646,47,41,63,22,17,190,2,110
"6894",312,0.101668591228942,68,63,111,48,17,190,2,110
"6895",313,0.141726676886089,21,2,42,40,17,190,2,110
"6896",313,0.113880030506042,46,42,62,20,17,190,2,110
"6897",313,0.102207046740825,65,62,128,66,17,190,2,110
"6898",314,0.140283111259197,20,2,42,40,17,190,2,110
"6899",314,0.113819245659422,46,42,61,19,17,190,2,110
"6900",314,0.102248943435389,65,61,128,67,17,190,2,110
"6901",315,0.136360391668516,20,3,41,38,17,190,2,110
"6902",315,0.112900553465325,48,41,128,87,17,190,2,110
"6903",316,0.135877903560756,21,1,41,40,17,190,2,110
"6904",316,0.11240706972393,47,41,64,23,17,190,2,110
"6905",317,0.134533623545772,22,1,41,40,17,190,2,110
"6906",317,0.11079551107336,46,41,63,22,17,190,2,110
"6907",318,0.132511278854998,23,1,42,41,17,190,2,110
"6908",318,0.109907843190324,45,42,62,20,17,190,2,110
"6909",319,0.128498311954234,23,5,41,36,17,190,2,110
"6910",319,0.108979181522726,47,41,66,25,17,190,2,110
"6911",320,0.126064239500256,21,5,41,36,17,190,2,110
"6912",320,0.108458233449743,47,41,66,25,17,190,2,110
"6913",321,0.118225352378528,23,1,35,34,17,190,2,110
"6914",321,0.103642115182794,39,35,48,13,17,190,2,110
"6915",322,0.116655454734327,23,1,37,36,17,190,2,110
"6916",322,0.101188277822707,39,37,46,9,17,190,2,110
"6917",323,0.113808136445037,23,2,44,42,17,190,2,110
"6918",324,0.109811391495219,23,1,43,42,17,190,2,110
"6919",325,0.105883442964631,23,1,43,42,17,190,2,110
"6920",326,0.101885222552009,23,1,45,44,17,190,2,110
"6921",209,0.104893487432327,22,4,41,37,17,190,3,157
"6922",210,0.107345948626898,23,3,40,37,17,190,3,157
"6923",211,0.113392273752207,23,1,41,40,17,190,3,157
"6924",211,0.102141414324466,49,41,114,73,17,190,3,157
"6925",212,0.118257050440674,24,4,41,37,17,190,3,157
"6926",212,0.106200124485239,49,41,70,29,17,190,3,157
"6927",213,0.123549078559598,28,1,41,40,17,190,3,157
"6928",213,0.110176208950623,49,41,60,19,17,190,3,157
"6929",214,0.128306989963868,28,3,41,38,17,190,3,157
"6930",214,0.110165111742131,50,41,61,20,17,190,3,157
"6931",215,0.13008452452041,28,1,41,40,17,190,3,157
"6932",215,0.110160751942378,50,41,61,20,17,190,3,157
"6933",216,0.131701996486039,28,1,41,40,17,190,3,157
"6934",216,0.110121691854549,50,41,61,20,17,190,3,157
"6935",217,0.122665713675202,22,5,47,42,17,190,3,157
"6936",217,0.113086382050887,50,47,65,18,17,190,3,157
"6937",218,0.122654515207426,22,4,27,23,17,190,3,157
"6938",218,0.121703701220677,28,27,41,14,17,190,3,157
"6939",218,0.114146870752379,49,41,65,24,17,190,3,157
"6940",219,0.122564746303834,22,4,40,36,17,190,3,157
"6941",219,0.114149817523271,49,40,61,21,17,190,3,157
"6942",220,0.126724106629774,22,4,40,36,17,190,3,157
"6943",220,0.117556231873218,48,40,63,23,17,190,3,157
"6944",221,0.132290235963267,22,4,40,36,17,190,3,157
"6945",221,0.120433113374698,47,40,64,24,17,190,3,157
"6946",222,0.138031740804631,23,4,40,36,17,190,3,157
"6947",222,0.124367786965005,47,40,66,26,17,190,3,157
"6948",223,0.143992012086979,23,4,38,34,17,190,3,157
"6949",223,0.126486234424662,45,38,61,23,17,190,3,157
"6950",223,0.102097037016316,65,61,120,59,17,190,3,157
"6951",224,0.146685016790484,23,4,36,32,17,190,3,157
"6952",224,0.129771526656705,44,36,63,27,17,190,3,157
"6953",224,0.102065448401912,66,63,120,57,17,190,3,157
"6954",225,0.151620448661229,21,4,39,35,17,190,3,157
"6955",225,0.137447025527024,44,39,64,25,17,190,3,157
"6956",225,0.10516623841646,66,64,104,40,17,190,3,157
"6957",226,0.159825179075127,22,6,40,34,17,190,3,157
"6958",226,0.141355761099668,43,40,104,64,17,190,3,157
"6959",227,0.175691902719606,21,5,37,32,17,190,3,157
"6960",227,0.15129713616207,39,37,104,67,17,190,3,157
"6961",228,0.200907705130619,18,3,36,33,17,190,3,157
"6962",228,0.165771837168828,41,36,104,68,17,190,3,157
"6963",229,0.245416197304796,17,4,37,33,17,190,3,157
"6964",229,0.183180948589364,40,37,104,67,17,190,3,157
"6965",230,0.292911956505286,17,5,104,99,17,190,3,157
"6966",231,0.299238307879915,17,5,104,99,17,190,3,157
"6967",232,0.269806077069444,18,4,34,30,17,190,3,157
"6968",232,0.225009975253863,40,34,104,70,17,190,3,157
"6969",233,0.234514107787111,20,4,33,29,17,190,3,157
"6970",233,0.214213493257014,41,33,128,95,17,190,3,157
"6971",234,0.222385762683513,22,4,33,29,17,190,3,157
"6972",234,0.209504856820744,41,33,128,95,17,190,3,157
"6973",235,0.213699679038795,23,4,33,29,17,190,3,157
"6974",235,0.203614380562097,41,33,128,95,17,190,3,157
"6975",236,0.209924121356616,22,5,33,28,17,190,3,157
"6976",236,0.199750751243717,40,33,128,95,17,190,3,157
"6977",237,0.212216580188772,22,5,33,28,17,190,3,157
"6978",237,0.199614159856203,39,33,128,95,17,190,3,157
"6979",238,0.217034664399699,23,5,33,28,17,190,3,157
"6980",238,0.206053881768533,39,33,128,95,17,190,3,157
"6981",239,0.226418636423586,24,6,128,122,17,190,3,157
"6982",240,0.232389081407751,25,5,34,29,17,190,3,157
"6983",240,0.220014195281021,38,34,128,94,17,190,3,157
"6984",241,0.241174012012067,24,6,31,25,17,190,3,157
"6985",241,0.233943367055799,34,31,114,83,17,190,3,157
"6986",242,0.262830674280709,24,6,114,108,17,190,3,157
"6987",243,0.283537631301589,26,6,134,128,17,190,3,157
"6988",244,0.316644910139162,29,6,135,129,17,190,3,157
"6989",245,0.374565875933044,29,6,113,107,17,190,3,157
"6990",246,0.511260545036682,30,6,114,108,17,190,3,157
"6991",247,0.836336285157091,30,5,162,157,17,190,3,157
"6992",248,1.01395861901473,30,6,162,156,17,190,3,157
"6993",249,1.0086083748947,24,6,28,22,17,190,3,157
"6994",249,1.00903596482186,32,28,105,77,17,190,3,157
"6995",250,1.00942599214356,31,6,105,99,17,190,3,157
"6996",251,0.999871855472785,31,7,105,98,17,190,3,157
"6997",252,0.730814826147823,31,7,105,98,17,190,3,157
"6998",253,0.527764361085537,31,8,105,97,17,190,3,157
"6999",254,0.435535496864297,32,8,105,97,17,190,3,157
"7000",255,0.392446887281947,31,8,103,95,17,190,3,157
"7001",256,0.362400627764497,31,9,103,94,17,190,3,157
"7002",257,0.360734753403747,32,8,106,98,17,190,3,157
"7003",258,0.353175790605392,31,9,105,96,17,190,3,157
"7004",259,0.367932519481317,32,9,105,96,17,190,1,99
"7005",260,0.389329798498096,32,9,105,96,17,190,1,99
"7006",261,0.425403949330981,32,9,105,96,17,190,1,99
"7007",262,0.489691760562689,33,9,76,67,17,190,1,99
"7008",262,0.111254496975638,78,76,106,30,17,190,1,99
"7009",263,0.612724489542097,32,8,76,68,17,190,1,99
"7010",263,0.111568770710224,78,76,106,30,17,190,1,99
"7011",264,0.882707310198412,32,8,76,68,17,190,1,99
"7012",264,0.112062646158337,78,76,106,30,17,190,1,99
"7013",265,1.01588604194736,33,8,106,98,17,190,1,99
"7014",266,1.02029651827815,33,7,106,99,17,190,1,99
"7015",267,1.01364530143094,34,7,106,99,17,190,1,99
"7016",268,1.01388145127053,34,8,106,98,17,190,1,99
"7017",269,1.02333203311894,33,8,106,98,17,190,1,99
"7018",270,0.990418084472484,32,9,106,97,17,190,1,99
"7019",271,0.754143273818175,32,9,106,97,17,190,1,99
"7020",272,0.55386569848707,32,10,106,96,17,190,1,99
"7021",273,0.448315540637942,32,10,106,96,17,190,1,99
"7022",274,0.400603722636825,32,11,106,95,17,190,1,99
"7023",275,0.365895180438122,31,11,106,95,17,190,1,99
"7024",276,0.351690757645103,31,11,105,94,17,190,1,99
"7025",277,0.337676289187949,30,11,103,92,17,190,1,99
"7026",278,0.340855774441347,29,10,102,92,17,190,2,110
"7027",279,0.356940276586951,28,9,102,93,17,190,1,99
"7028",280,0.375316576423271,28,9,100,91,17,190,2,110
"7029",281,0.430014312560975,28,8,106,98,17,190,2,110
"7030",282,0.566034730486405,28,7,106,99,17,190,2,110
"7031",283,0.792517522556909,27,6,106,100,17,190,2,110
"7032",284,1.01339242730847,25,6,106,100,17,190,2,110
"7033",285,1.00812535827541,20,5,22,17,17,190,2,110
"7034",285,1.00701884687894,23,22,49,27,17,190,2,110
"7035",285,0.183381469277599,52,49,140,91,17,190,2,110
"7036",286,1.00773696234463,20,5,50,45,17,190,2,110
"7037",286,0.174170512334286,54,50,95,45,17,190,2,110
"7038",287,0.785561455689244,20,5,51,46,17,190,2,110
"7039",287,0.164164961815723,56,51,95,44,17,190,2,110
"7040",288,0.551305171260522,20,5,52,47,17,190,2,110
"7041",288,0.155478762508326,56,52,95,43,17,190,2,110
"7042",289,0.407392177648157,20,5,111,106,17,190,2,110
"7043",290,0.346868022710663,21,5,111,106,17,190,2,110
"7044",291,0.310317929137251,21,5,36,31,17,190,2,110
"7045",291,0.225506673412834,38,36,111,75,17,190,2,110
"7046",292,0.286602012001909,21,5,111,106,17,190,2,110
"7047",293,0.267113880509352,21,5,111,106,17,190,2,110
"7048",294,0.256039763570055,20,4,35,31,17,190,2,110
"7049",294,0.201289614943682,39,35,111,76,17,190,2,110
"7050",295,0.244224615797603,20,4,35,31,17,190,2,110
"7051",295,0.194668041105554,40,35,111,76,17,190,2,110
"7052",296,0.243760453377422,20,4,39,35,17,190,2,110
"7053",296,0.190469313687196,41,39,111,72,17,190,2,110
"7054",297,0.238364348739579,19,1,34,33,17,190,2,110
"7055",297,0.188707820841343,38,34,91,57,17,190,2,110
"7056",298,0.244561548232516,18,1,35,34,17,190,2,110
"7057",298,0.187940943094811,37,35,91,56,17,190,2,110
"7058",299,0.26018114258124,17,1,91,90,17,190,2,110
"7059",300,0.274147108604268,16,1,91,90,17,190,2,110
"7060",301,0.271767938215756,16,1,35,34,17,190,2,110
"7061",301,0.201675062148099,37,35,91,56,17,190,2,110
"7062",302,0.253177719202707,17,1,34,33,17,190,2,110
"7063",302,0.197762449303577,37,34,91,57,17,190,2,110
"7064",303,0.230333531155599,19,1,36,35,17,190,2,110
"7065",303,0.18429124120277,37,36,91,55,17,190,2,110
"7066",304,0.215380269027605,21,1,35,34,17,190,2,110
"7067",304,0.174148686438712,37,35,91,56,17,190,2,110
"7068",305,0.192953817249637,21,1,111,110,17,190,2,110
"7069",306,0.185143859900772,21,1,39,38,17,190,2,110
"7070",306,0.149254474763243,41,39,111,72,17,190,2,110
"7071",307,0.173514221547771,22,1,38,37,17,190,2,110
"7072",307,0.141352706013423,41,38,111,73,17,190,2,110
"7073",308,0.165659829770339,22,1,39,38,17,190,2,110
"7074",308,0.133390101991186,42,39,111,72,17,190,2,110
"7075",309,0.161798888875569,22,1,111,110,17,190,2,110
"7076",310,0.157589521888874,22,1,41,40,17,190,2,110
"7077",310,0.122415436703549,45,41,64,23,17,190,2,110
"7078",310,0.104067110350364,67,64,111,47,17,190,2,110
"7079",311,0.152242806909822,23,2,41,39,17,190,2,110
"7080",311,0.121708848822484,45,41,63,22,17,190,2,110
"7081",311,0.103023782344952,68,63,111,48,17,190,2,110
"7082",312,0.147231908646981,23,1,41,40,17,190,2,110
"7083",312,0.120296469069646,47,41,63,22,17,190,2,110
"7084",312,0.101668591228942,68,63,111,48,17,190,2,110
"7085",313,0.141726676886089,21,2,42,40,17,190,2,110
"7086",313,0.113880030506042,46,42,62,20,17,190,2,110
"7087",313,0.102207046740825,65,62,128,66,17,190,2,110
"7088",314,0.140283111259197,20,2,42,40,17,190,2,110
"7089",314,0.113819245659422,46,42,61,19,17,190,2,110
"7090",314,0.102248943435389,65,61,128,67,17,190,2,110
"7091",315,0.136360391668516,20,3,41,38,17,190,2,110
"7092",315,0.112900553465325,48,41,128,87,17,190,2,110
"7093",316,0.135877903560756,21,1,41,40,17,190,2,110
"7094",316,0.11240706972393,47,41,64,23,17,190,2,110
"7095",317,0.134533623545772,22,1,41,40,17,190,2,110
"7096",317,0.11079551107336,46,41,63,22,17,190,2,110
"7097",318,0.132511278854998,23,1,42,41,17,190,2,110
"7098",318,0.109907843190324,45,42,62,20,17,190,2,110
"7099",319,0.128498311954234,23,5,41,36,17,190,2,110
"7100",319,0.108979181522726,47,41,66,25,17,190,2,110
"7101",320,0.126064239500256,21,5,41,36,17,190,2,110
"7102",320,0.108458233449743,47,41,66,25,17,190,2,110
"7103",321,0.118225352378528,23,1,35,34,17,190,2,110
"7104",321,0.103642115182794,39,35,48,13,17,190,2,110
"7105",322,0.116655454734327,23,1,37,36,17,190,2,110
"7106",322,0.101188277822707,39,37,46,9,17,190,2,110
"7107",323,0.113808136445037,23,2,44,42,17,190,2,110
"7108",324,0.109811391495219,23,1,43,42,17,190,2,110
"7109",325,0.105883442964631,23,1,43,42,17,190,2,110
"7110",326,0.101885222552009,23,1,45,44,17,190,2,110
"7111",209,0.105971216729162,25,5,43,38,18,181,3,133
"7112",210,0.10642632900509,25,4,42,38,18,181,3,133
"7113",211,0.114353460937629,26,3,41,38,18,181,3,133
"7114",211,0.102226451367005,51,41,116,75,18,181,3,133
"7115",212,0.11888021447941,28,5,41,36,18,181,3,133
"7116",212,0.106283682030567,51,41,116,75,18,181,3,133
"7117",213,0.123917781702363,28,3,41,38,18,181,3,133
"7118",213,0.110184826974554,51,41,116,75,18,181,3,133
"7119",214,0.128425789877321,29,4,42,38,18,181,3,133
"7120",214,0.110154984747481,51,42,116,74,18,181,3,133
"7121",215,0.130271267108615,30,3,43,40,18,181,3,133
"7122",215,0.110165305124367,51,43,60,17,18,181,3,133
"7123",215,0.100331337226193,64,60,116,56,18,181,3,133
"7124",216,0.132215481983894,30,3,43,40,18,181,3,133
"7125",216,0.110148657174498,50,43,61,18,18,181,3,133
"7126",216,0.100891973820306,65,61,116,55,18,181,3,133
"7127",217,0.124974994149129,24,6,43,37,18,181,3,133
"7128",217,0.113657005885904,49,43,62,19,18,181,3,133
"7129",218,0.124973549065035,24,5,43,38,18,181,3,133
"7130",218,0.113964639238933,50,43,64,21,18,181,3,133
"7131",219,0.124936562367191,24,5,41,36,18,181,3,133
"7132",219,0.116448183558158,48,41,61,20,18,181,3,133
"7133",220,0.127876941859613,23,5,37,32,18,181,3,133
"7134",220,0.119582089277869,47,37,64,27,18,181,3,133
"7135",221,0.130151694466651,23,5,40,35,18,181,3,133
"7136",221,0.122450529764927,48,40,121,81,18,181,3,133
"7137",222,0.135773841284807,23,5,40,35,18,181,3,133
"7138",222,0.124995495710962,47,40,121,81,18,181,3,133
"7139",223,0.141026854742914,22,5,40,35,18,181,3,133
"7140",223,0.127551124887373,47,40,65,25,18,181,3,133
"7141",223,0.10216935847935,66,65,121,56,18,181,3,133
"7142",224,0.143778105205857,22,5,41,36,18,181,3,133
"7143",224,0.12899022028923,47,41,121,80,18,181,3,133
"7144",225,0.150147692615472,23,4,39,35,18,181,3,133
"7145",225,0.136749438647658,47,39,65,26,18,181,3,133
"7146",225,0.105218627749169,67,65,105,40,18,181,3,133
"7147",226,0.162461460595151,24,5,41,36,18,181,3,133
"7148",226,0.140466132761746,46,41,105,64,18,181,3,133
"7149",227,0.176363460434126,22,5,41,36,18,181,3,133
"7150",227,0.150810122135274,45,41,105,64,18,181,3,133
"7151",228,0.203720378795251,19,5,37,32,18,181,3,133
"7152",228,0.165233235560374,43,37,105,68,18,181,3,133
"7153",229,0.248193352702136,18,4,105,101,18,181,3,133
"7154",230,0.293846976997023,18,5,105,100,18,181,3,133
"7155",231,0.297516212538864,18,5,35,30,18,181,3,133
"7156",231,0.221157025205535,37,35,105,70,18,181,3,133
"7157",232,0.267733477760035,19,5,35,30,18,181,3,133
"7158",232,0.226945504791621,42,35,105,70,18,181,3,133
"7159",233,0.236230370663584,21,5,35,30,18,181,3,133
"7160",233,0.216437074597727,42,35,107,72,18,181,3,133
"7161",234,0.222723467493196,23,5,34,29,18,181,3,133
"7162",234,0.208670636174925,42,34,107,73,18,181,3,133
"7163",235,0.214413246052143,24,5,35,30,18,181,3,133
"7164",235,0.199774767894955,42,35,107,72,18,181,3,133
"7165",236,0.210530885731194,23,5,35,30,18,181,3,133
"7166",236,0.196568437539465,41,35,107,72,18,181,3,133
"7167",237,0.21171102619406,23,6,35,29,18,181,3,133
"7168",237,0.203355834902558,40,35,107,72,18,181,3,133
"7169",238,0.215882145243697,25,6,34,28,18,181,3,133
"7170",238,0.20978558438702,38,34,107,73,18,181,3,133
"7171",239,0.22110088302027,28,7,35,28,18,181,3,133
"7172",239,0.215777559444043,39,35,107,72,18,181,3,133
"7173",240,0.227105725332601,27,6,35,29,18,181,3,133
"7174",240,0.217626022297338,38,35,107,72,18,181,3,133
"7175",241,0.238380030749834,27,7,34,27,18,181,3,133
"7176",241,0.228343049693008,38,34,75,41,18,181,3,133
"7177",242,0.260384912295447,25,7,31,24,18,181,3,133
"7178",242,0.246724485157172,33,31,115,84,18,181,3,133
"7179",243,0.28344190343375,27,7,103,96,18,181,3,133
"7180",244,0.311895732570686,27,7,103,96,18,181,3,133
"7181",245,0.369359509864902,30,7,115,108,18,181,3,133
"7182",246,0.477020425957016,31,7,115,108,18,181,3,133
"7183",247,0.78914228527548,31,7,103,96,18,181,3,133
"7184",248,1.01661014847826,30,6,103,97,18,181,3,133
"7185",249,1.00676972020673,26,6,29,23,18,181,3,133
"7186",249,1.00938434678096,32,29,118,89,18,181,3,133
"7187",250,1.01226395561902,33,6,119,113,18,181,3,133
"7188",251,0.998343321672047,32,7,103,96,18,181,3,133
"7189",252,0.717437916224159,32,8,103,95,18,181,3,133
"7190",253,0.518277061265887,32,8,121,113,18,181,3,133
"7191",254,0.430983806170972,32,8,141,133,18,181,3,133
"7192",255,0.391438988313094,32,8,103,95,18,181,3,133
"7193",256,0.365873103214384,32,8,103,95,18,181,3,133
"7194",257,0.355975373976629,32,9,105,96,18,181,3,133
"7195",258,0.35600881967968,33,9,105,96,18,181,3,133
"7196",259,0.360325099685181,33,9,105,96,18,181,1,139
"7197",260,0.38806205747965,33,10,105,95,18,181,1,139
"7198",261,0.420140850174077,33,10,106,96,18,181,1,139
"7199",262,0.472078753483596,34,9,106,97,18,181,1,139
"7200",263,0.603064232298422,33,9,106,97,18,181,1,139
"7201",264,0.8541975156913,33,9,106,97,18,181,1,139
"7202",265,1.01363980319389,33,8,147,139,18,181,1,139
"7203",266,1.01790355932798,34,8,147,139,18,181,1,139
"7204",267,1.0142610788352,35,8,147,139,18,181,1,139
"7205",268,1.01434645915671,35,8,147,139,18,181,1,139
